Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate,Day of the Week,Hour
2023-02-16 13:00:00,General,Twitter,Evil Exhibited ,16676,578,Video,0.03466059006956104,Thursday,13
2023-02-16 13:00:00,General,Facebook,N/A ,26716,1388,Photo,0.05195388531217248,Thursday,13
2023-02-16 13:00:00,DOTA2,Twitter,N/A ,1321,34,Photo,0.025738077214231644,Thursday,13
2023-02-16 12:46:00,DOTA2,Twitter,N/A ,478,23,Text,0.04811715481171548,Thursday,12
2023-02-16 12:01:00,DOTA2,Twitter,N/A ,716,11,Video,0.015363128491620111,Thursday,12
2023-02-16 12:00:00,General,Instagram,Evergreen ,14295,238,Video,0.01664917803427772,Thursday,12
2023-02-16 12:00:00,General,TikTok,Evergreen ,4039,102,Video,0.025253775687051252,Thursday,12
2023-02-16 12:00:00,General,YouTube,Evergreen ,830,30,Video,0.03614457831325301,Thursday,12
2023-02-16 12:00:00,General,Twitter,Community Engagement ,15816,128,Photo,0.008093070308548306,Thursday,12
2023-02-16 11:00:00,General,Twitter,Evil Exhibited ,26330,392,Photo,0.014887960501329282,Thursday,11
2023-02-16 10:46:00,General,Twitter,Evil Exhibited ,412,18,Video,0.043689320388349516,Thursday,10
2023-02-16 10:11:00,DOTA2,Twitter,Evil Exhibited ,3218,49,Text,0.015226848974518334,Thursday,10
2023-02-16 10:00:00,General,Twitter,Evil Exhibited ,217730,8568,Photo,0.03935149037799109,Thursday,10
2023-02-16 09:55:00,DOTA2,Twitter,N/A ,272,2,Text,0.007352941176470588,Thursday,9
2023-02-16 09:00:00,General,Instagram,Evergreen ,172597,3459,Video,0.020040904534841277,Thursday,9
2023-02-16 09:00:00,General,LinkedIn,Community Engagement ,2224,33,Photo,0.014838129496402877,Thursday,9
2023-02-16 09:00:00,General,TikTok,Evergreen ,2038,87,Video,0.042688910696761534,Thursday,9
2023-02-16 09:00:00,General,YouTube,Evergreen ,760,25,Video,0.03289473684210526,Thursday,9
2023-02-16 09:00:00,General,Twitter,Community Engagement ,12772,66,Photo,0.005167554024428437,Thursday,9
2023-02-16 09:00:00,General,Facebook,Community Engagement ,13520,69,Photo,0.005103550295857988,Thursday,9
2023-02-16 05:18:00,DOTA2,Twitter,N/A ,1377,3,Text,0.002178649237472767,Thursday,5
2023-02-15 17:59:00,General,Twitter,Evil Exhibited ,22565,1066,Video,0.04724130290272546,Wednesday,17
2023-02-15 17:01:00,DOTA2,Twitter,N/A ,261,6,Text,0.022988505747126436,Wednesday,17
2023-02-15 17:00:00,DOTA2,Twitter,N/A ,1579,48,Text,0.030398986700443317,Wednesday,17
2023-02-15 15:44:00,Valorant,YouTube,Evil Exhibited ,283,20,Video,0.0706713780918728,Wednesday,15
2023-02-15 15:33:00,General,Twitter,Community Engagement ,18063,162,Photo,0.008968609865470852,Wednesday,15
2023-02-15 15:14:00,General,Twitter,Community Engagement ,4184,47,Text,0.011233269598470364,Wednesday,15
2023-02-15 15:01:00,General,Twitter,Community Engagement ,4702,116,Text,0.02467035304125904,Wednesday,15
2023-02-15 15:00:00,DOTA2,Twitter,N/A ,492,9,Text,0.018292682926829267,Wednesday,15
2023-02-15 14:59:00,General,Facebook,N/A ,10376,152,Photo,0.014649190439475714,Wednesday,14
2023-02-15 14:59:00,DOTA2,Twitter,N/A ,920,16,Photo,0.017391304347826087,Wednesday,14
2023-02-15 14:57:00,DOTA2,Twitter,N/A ,820,22,Video,0.026829268292682926,Wednesday,14
2023-02-15 14:56:00,General,Facebook,N/A ,4780,208,Video,0.04351464435146443,Wednesday,14
2023-02-15 14:55:00,General,Twitter,Community Engagement ,29703,177,Text,0.005958994041005959,Wednesday,14
2023-02-15 14:54:00,General,Twitter,Community Engagement ,30374,447,Photo,0.014716533877658524,Wednesday,14
2023-02-15 14:49:00,DOTA2,Twitter,N/A ,537,10,Text,0.0186219739292365,Wednesday,14
2023-02-15 14:40:00,DOTA2,Twitter,N/A ,368,15,Text,0.04076086956521739,Wednesday,14
2023-02-15 14:38:00,General,Twitter,Community Engagement ,25235,213,Text,0.008440657816524668,Wednesday,14
2023-02-15 14:35:00,DOTA2,Twitter,N/A ,314,3,Text,0.009554140127388535,Wednesday,14
2023-02-15 14:30:00,DOTA2,Twitter,N/A ,880,29,Video,0.03295454545454545,Wednesday,14
2023-02-15 14:26:00,DOTA2,Twitter,N/A ,694,16,Text,0.023054755043227664,Wednesday,14
2023-02-15 14:23:00,DOTA2,Twitter,N/A ,110,1,Video,0.00909090909090909,Wednesday,14
2023-02-15 14:18:00,DOTA2,Twitter,N/A ,1446,38,Photo,0.02627939142461964,Wednesday,14
2023-02-15 14:10:00,General,Instagram,Community Engagement ,2392,0,Video,0.0,Wednesday,14
2023-02-15 14:06:00,DOTA2,Twitter,N/A ,605,7,Photo,0.011570247933884297,Wednesday,14
2023-02-15 14:04:00,General,Twitter,Community Engagement ,23556,891,Video,0.03782475802343352,Wednesday,14
2023-02-15 14:03:00,General,Facebook,N/A ,9236,98,Photo,0.01061065396275444,Wednesday,14
2023-02-15 14:03:00,DOTA2,Twitter,N/A ,433,8,Photo,0.018475750577367205,Wednesday,14
2023-02-15 14:02:00,General,Twitter,Community Engagement ,34447,313,Photo,0.009086422620257207,Wednesday,14
2023-02-15 14:00:00,General,Instagram,Community Engagement ,183,1,Video,0.00546448087431694,Wednesday,14
2023-02-15 14:00:00,General,TikTok,Community Engagement ,145,6,Video,0.041379310344827586,Wednesday,14
2023-02-15 13:30:00,General,Twitter,Community Engagement ,14936,80,Photo,0.005356186395286556,Wednesday,13
2023-02-15 13:15:00,General,Twitter,Community Engagement ,15980,340,Video,0.02127659574468085,Wednesday,13
2023-02-15 13:00:00,General,Twitter,Community Engagement ,1929,27,Text,0.013996889580093312,Wednesday,13
2023-02-15 12:57:00,General,Instagram,Community Engagement ,2131,0,Photo,0.0,Wednesday,12
2023-02-15 12:55:00,General,Twitter,Evil Exhibited ,20789,1105,Photo,0.05315310981769205,Wednesday,12
2023-02-15 12:53:00,General,Instagram,Community Engagement ,2250,0,Photo,0.0,Wednesday,12
2023-02-15 12:36:00,CSGO,Twitter,Community Engagement ,350,18,Text,0.05142857142857143,Wednesday,12
2023-02-15 12:32:00,DOTA2,Twitter,N/A ,497,8,Photo,0.01609657947686117,Wednesday,12
2023-02-15 12:31:00,DOTA2,Twitter,N/A ,761,8,Video,0.010512483574244415,Wednesday,12
2023-02-15 12:30:00,General,Facebook,N/A ,13811,891,Video,0.06451379335312432,Wednesday,12
2023-02-15 12:25:00,DOTA2,Twitter,N/A ,157,10,Text,0.06369426751592357,Wednesday,12
2023-02-15 11:49:00,General,Instagram,Evil Exhibited ,18984,314,Video,0.01654024441635061,Wednesday,11
2023-02-15 11:49:00,General,TikTok,Evil Exhibited ,1594,48,Video,0.030112923462986198,Wednesday,11
2023-02-15 11:49:00,General,YouTube,Evil Exhibited ,434,11,Video,0.02534562211981567,Wednesday,11
2023-02-15 11:47:00,General,Twitter,Evil Exhibited ,172,6,Text,0.03488372093023256,Wednesday,11
2023-02-15 11:45:00,General,Twitter,Evil Exhibited ,1880,81,Text,0.04308510638297872,Wednesday,11
2023-02-15 11:45:00,General,Twitter,Evil Exhibited ,1881,50,Text,0.02658160552897395,Wednesday,11
2023-02-15 11:42:00,General,Instagram,Evil Exhibited ,2193,0,Photo,0.0,Wednesday,11
2023-02-15 11:38:00,General,Twitter,Evil Exhibited ,18112,646,Photo,0.035666961130742046,Wednesday,11
2023-02-15 11:36:00,General,Instagram,Evil Exhibited ,2237,0,Photo,0.0,Wednesday,11
2023-02-15 11:34:00,General,Instagram,Evil Exhibited ,2266,0,Video,0.0,Wednesday,11
2023-02-15 11:25:00,General,Twitter,N/A ,2954,57,Text,0.01929587000677048,Wednesday,11
2023-02-15 11:24:00,General,Twitter,Evil Exhibited ,5454,341,Photo,0.06252291895856252,Wednesday,11
2023-02-15 11:22:00,DOTA2,Twitter,N/A ,965,28,Text,0.029015544041450778,Wednesday,11
2023-02-15 11:21:00,DOTA2,Twitter,Evil Exhibited ,4118,328,Video,0.0796503156872268,Wednesday,11
2023-02-15 11:21:00,General,Facebook,Evil Exhibited ,8001,824,Video,0.10298712660917385,Wednesday,11
2023-02-15 11:18:00,General,Twitter,Evil Exhibited ,40785,2739,Video,0.06715704303052593,Wednesday,11
2023-02-15 11:15:00,General,Twitter,Evil Exhibited ,429,35,Video,0.08158508158508158,Wednesday,11
2023-02-15 11:13:00,General,Instagram,Evil Exhibited ,2332,0,Video,0.0,Wednesday,11
2023-02-15 11:12:00,General,Twitter,Evil Exhibited ,1768,54,Text,0.030542986425339366,Wednesday,11
2023-02-15 11:09:00,General,Instagram,Community Engagement ,2387,0,Video,0.0,Wednesday,11
2023-02-15 11:08:00,General,Instagram,Evil Exhibited ,2465,0,Video,0.0,Wednesday,11
2023-02-15 11:07:00,General,Twitter,Evil Exhibited ,2057,60,Text,0.02916869227029655,Wednesday,11
2023-02-15 11:07:00,General,Instagram,Evil Exhibited ,2522,0,Photo,0.0,Wednesday,11
2023-02-15 11:06:00,General,Instagram,Evil Exhibited ,2557,0,Video,0.0,Wednesday,11
2023-02-15 11:06:00,General,Twitter,Evil Exhibited ,1260,49,Text,0.03888888888888889,Wednesday,11
2023-02-15 11:05:00,General,Twitter,Evil Exhibited ,828,7,Text,0.008454106280193236,Wednesday,11
2023-02-15 11:03:00,General,Twitter,Evil Exhibited ,5831,337,Video,0.05779454638998457,Wednesday,11
2023-02-15 11:02:00,General,Twitter,Evil Exhibited ,201,2,Text,0.009950248756218905,Wednesday,11
2023-02-15 10:59:00,General,Twitter,Evil Exhibited ,23210,859,Video,0.03700990952175786,Wednesday,10
2023-02-15 10:56:00,General,Facebook,Evil Exhibited ,23769,966,Photo,0.04064117127350751,Wednesday,10
2023-02-15 10:56:00,DOTA2,Twitter,Evil Exhibited ,1220,62,Photo,0.05081967213114754,Wednesday,10
2023-02-15 10:55:00,General,Twitter,Evil Exhibited ,148048,8498,Video,0.05740030260456068,Wednesday,10
2023-02-15 10:53:00,General,Twitter,Evil Exhibited ,94325,2022,Photo,0.021436522661012456,Wednesday,10
2023-02-15 10:53:00,General,Instagram,Evil Exhibited ,2732,0,Photo,0.0,Wednesday,10
2023-02-15 10:43:00,DOTA2,Twitter,Evil Exhibited ,1213,43,Text,0.03544929925803792,Wednesday,10
2023-02-15 10:36:00,General,Twitter,Evil Exhibited ,1278,48,Video,0.03755868544600939,Wednesday,10
2023-02-15 10:36:00,General,Twitter,Evil Exhibited ,98264,7122,Mixed,0.07247822193275258,Wednesday,10
2023-02-15 10:21:00,DOTA2,Twitter,Evil Exhibited ,567,4,Video,0.007054673721340388,Wednesday,10
2023-02-15 10:17:00,DOTA2,Twitter,Evil Exhibited ,320,4,Text,0.0125,Wednesday,10
2023-02-15 10:15:00,General,Twitter,Evil Exhibited ,414,9,Video,0.021739130434782608,Wednesday,10
2023-02-15 10:15:00,DOTA2,Twitter,Evil Exhibited ,656,17,Text,0.025914634146341462,Wednesday,10
2023-02-15 10:09:00,General,Facebook,Evil Exhibited ,6416,52,Link,0.008104738154613466,Wednesday,10
2023-02-15 10:08:00,DOTA2,Twitter,Evil Exhibited ,398,6,Link,0.01507537688442211,Wednesday,10
2023-02-15 10:02:00,General,Twitter,Evil Exhibited ,470,8,Video,0.01702127659574468,Wednesday,10
2023-02-15 10:02:00,General,Twitter,Community Engagement ,192,3,Text,0.015625,Wednesday,10
2023-02-15 10:01:00,General,Twitter,Evil Exhibited ,113688,11048,Video,0.09717824220674126,Wednesday,10
2023-02-15 09:59:00,General,Instagram,Evil Exhibited ,2749,0,Video,0.0,Wednesday,9
2023-02-15 09:56:00,DOTA2,Twitter,Evil Exhibited ,412,14,Text,0.03398058252427184,Wednesday,9
2023-02-15 09:56:00,General,Twitter,Evil Exhibited ,18681,805,Video,0.043091911567903214,Wednesday,9
2023-02-15 09:52:00,General,Twitter,Evil Exhibited ,35472,1254,Video,0.03535182679296346,Wednesday,9
2023-02-15 09:40:00,General,Twitter,Evil Exhibited ,16378,449,Photo,0.027414824764928562,Wednesday,9
2023-02-15 09:39:00,General,Instagram,Evil Exhibited ,2858,0,Video,0.0,Wednesday,9
2023-02-15 09:30:00,General,Instagram,Evil Exhibited ,2913,0,Photo,0.0,Wednesday,9
2023-02-15 09:30:00,General,Instagram,Evil Exhibited ,2980,0,Video,0.0,Wednesday,9
2023-02-15 09:29:00,General,Instagram,Evil Exhibited ,3061,0,Video,0.0,Wednesday,9
2023-02-15 09:27:00,DOTA2,Twitter,Evil Exhibited ,238,1,Text,0.004201680672268907,Wednesday,9
2023-02-15 09:20:00,General,Instagram,Evil Exhibited ,3195,0,Photo,0.0,Wednesday,9
2023-02-15 09:19:00,General,Instagram,Evil Exhibited ,3289,0,Photo,0.0,Wednesday,9
2023-02-15 09:17:00,General,Instagram,Evil Exhibited ,3384,0,Video,0.0,Wednesday,9
2023-02-15 09:12:00,General,Instagram,Evil Exhibited ,3631,0,Photo,0.0,Wednesday,9
2023-02-15 09:11:00,DOTA2,Twitter,Evil Exhibited ,395,6,Text,0.015189873417721518,Wednesday,9
2023-02-15 09:07:00,General,Facebook,Evil Exhibited ,10632,171,Photo,0.01608352144469526,Wednesday,9
2023-02-15 09:06:00,DOTA2,Twitter,Evil Exhibited ,502,14,Photo,0.027888446215139442,Wednesday,9
2023-02-15 09:03:00,DOTA2,Twitter,Evil Exhibited ,136,3,Text,0.022058823529411766,Wednesday,9
2023-02-15 09:02:00,General,Twitter,Evil Exhibited ,11966,119,Photo,0.00994484372388434,Wednesday,9
2023-02-15 09:02:00,General,Instagram,Evil Exhibited ,3814,0,Photo,0.0,Wednesday,9
2023-02-15 08:59:00,General,Instagram,Evil Exhibited ,4004,0,Photo,0.0,Wednesday,8
2023-02-15 08:55:00,General,Twitter,Evil Exhibited ,1114,24,Text,0.02154398563734291,Wednesday,8
2023-02-15 08:45:00,DOTA2,Twitter,N/A ,328,9,Text,0.027439024390243903,Wednesday,8
2023-02-15 08:44:00,General,Twitter,Evil Exhibited ,13444,214,Photo,0.015917881582862243,Wednesday,8
2023-02-15 08:30:00,General,Twitter,Evil Exhibited ,13128,119,Photo,0.009064594759293113,Wednesday,8
2023-02-15 08:18:00,General,Twitter,Evil Exhibited ,10624,471,Video,0.0443335843373494,Wednesday,8
2023-02-15 08:15:00,General,Twitter,Evil Exhibited ,1858,184,Video,0.09903121636167922,Wednesday,8
2023-02-15 08:14:00,General,Twitter,Evil Exhibited ,459,28,Video,0.06100217864923747,Wednesday,8
2023-02-15 08:14:00,General,Instagram,Evil Exhibited ,4416,0,Video,0.0,Wednesday,8
2023-02-15 08:13:00,General,Twitter,Evil Exhibited ,536,6,Text,0.011194029850746268,Wednesday,8
2023-02-15 08:07:00,General,Instagram,Evil Exhibited ,5380,0,Photo,0.0,Wednesday,8
2023-02-15 08:00:00,General,Twitter,Evil Exhibited ,20245,654,Photo,0.03230427265991603,Wednesday,8
2023-02-15 08:00:00,General,Facebook,Evil Exhibited ,17050,1392,Photo,0.08164222873900294,Wednesday,8
2023-02-15 08:00:00,DOTA2,Twitter,Evil Exhibited ,1294,58,Photo,0.04482225656877898,Wednesday,8
2023-02-15 07:58:00,General,YouTube,N/A ,3309,126,Video,0.038077969174977334,Wednesday,7
2023-02-15 07:36:00,General,Instagram,Community Engagement ,9872,231,Photo,0.023399513776337116,Wednesday,7
2023-02-15 07:36:00,General,Twitter,Community Engagement ,18578,144,Photo,0.0077511034557002905,Wednesday,7
2023-02-15 07:01:00,DOTA2,Twitter,N/A ,503,4,Text,0.007952286282306162,Wednesday,7
2023-02-15 07:00:00,General,Facebook,Evil Exhibited ,3395,176,Photo,0.05184094256259205,Wednesday,7
2023-02-15 07:00:00,DOTA2,Twitter,Evil Exhibited ,1058,30,Photo,0.02835538752362949,Wednesday,7
2023-02-15 05:25:00,General,Twitter,Evil Exhibited ,506,21,Video,0.041501976284584984,Wednesday,5
2023-02-14 18:51:00,General,Twitter,Community Engagement ,697,15,Video,0.021520803443328552,Tuesday,18
2023-02-14 18:01:00,CSGO,Twitter,Community Engagement ,1890,28,Photo,0.014814814814814815,Tuesday,18
2023-02-14 17:22:00,DOTA2,Twitter,N/A ,263,10,Text,0.03802281368821293,Tuesday,17
2023-02-14 16:54:00,General,Facebook,N/A ,45340,20400,Video,0.44993383325981473,Tuesday,16
2023-02-14 16:54:00,DOTA2,Twitter,Evil Exhibited ,10448,1343,Video,0.12854134762633998,Tuesday,16
2023-02-14 16:52:00,CSGO,Twitter,Community Engagement ,2422,18,Photo,0.007431874483897605,Tuesday,16
2023-02-14 16:43:00,General,Twitter,Evil Exhibited ,13646,226,Text,0.016561629781620988,Tuesday,16
2023-02-14 16:43:00,General,Twitter,Evil Exhibited ,37402,1230,Video,0.03288594192823913,Tuesday,16
2023-02-14 15:35:00,CSGO,Twitter,Community Engagement ,1056,19,Photo,0.017992424242424244,Tuesday,15
2023-02-14 14:52:00,DOTA2,Twitter,N/A ,542,15,Photo,0.027675276752767528,Tuesday,14
2023-02-14 14:51:00,DOTA2,Twitter,N/A ,672,16,Text,0.023809523809523808,Tuesday,14
2023-02-14 14:39:00,CSGO,Twitter,Community Engagement ,2602,414,Video,0.15910837817063797,Tuesday,14
2023-02-14 14:35:00,CSGO,Twitter,Community Engagement ,4499,83,Photo,0.01844854412091576,Tuesday,14
2023-02-14 14:00:00,General,Twitter,Community Engagement ,27261,719,Photo,0.02637467444334397,Tuesday,14
2023-02-14 12:29:00,General,Instagram,Evergreen ,8591,158,Video,0.018391339774182284,Tuesday,12
2023-02-14 12:29:00,General,TikTok,Evergreen ,195,10,Video,0.05128205128205128,Tuesday,12
2023-02-14 12:29:00,General,YouTube,Evergreen ,371,9,Video,0.02425876010781671,Tuesday,12
2023-02-14 12:00:00,General,Twitter,Community Engagement ,11252,94,Photo,0.00835407038748667,Tuesday,12
2023-02-14 12:00:00,General,Twitter,Community Engagement ,127547,1703,Photo,0.013351940853175693,Tuesday,12
2023-02-14 11:36:00,General,Facebook,Evil Exhibited ,20826,697,Photo,0.03346778065879189,Tuesday,11
2023-02-14 11:35:00,DOTA2,Twitter,Evil Exhibited ,818,23,Photo,0.028117359413202935,Tuesday,11
2023-02-14 11:01:00,General,Twitter,Evil Exhibited ,17932,519,Video,0.028942672317644434,Tuesday,11
2023-02-14 11:01:00,General,Instagram,Evil Exhibited ,6287,97,Video,0.015428662319071099,Tuesday,11
2023-02-14 11:00:00,General,Facebook,Evil Exhibited ,6504,166,Video,0.025522755227552277,Tuesday,11
2023-02-14 10:00:00,General,Instagram,Evil Exhibited ,6224,87,Video,0.013978149100257069,Tuesday,10
2023-02-14 10:00:00,General,Twitter,Evil Exhibited ,12167,114,Video,0.009369606312155832,Tuesday,10
2023-02-14 10:00:00,General,Facebook,N/A ,6179,368,Video,0.059556562550574524,Tuesday,10
2023-02-14 10:00:00,General,Facebook,Evil Exhibited ,5420,92,Video,0.016974169741697416,Tuesday,10
2023-02-14 09:30:00,General,Instagram,Community Engagement ,6794,75,Video,0.011039152193111568,Tuesday,9
2023-02-14 09:30:00,General,TikTok,Community Engagement ,151,6,Video,0.039735099337748346,Tuesday,9
2023-02-14 09:04:00,General,Twitter,Evil Exhibited ,10789,107,Link,0.009917508573547132,Tuesday,9
2023-02-14 08:34:00,General,Twitter,Evil Exhibited ,718,3,Text,0.004178272980501393,Tuesday,8
2023-02-14 08:34:00,General,Twitter,Evil Exhibited ,1799,7,Text,0.0038910505836575876,Tuesday,8
2023-02-14 08:31:00,General,Twitter,Evil Exhibited ,611,30,Text,0.049099836333878884,Tuesday,8
2023-02-14 08:19:00,General,Twitter,Evil Exhibited ,1313,24,Text,0.01827875095201828,Tuesday,8
2023-02-14 08:18:00,General,Twitter,Evil Exhibited ,1066,8,Text,0.0075046904315197,Tuesday,8
2023-02-14 08:16:00,General,Twitter,Evil Exhibited ,143,12,Text,0.08391608391608392,Tuesday,8
2023-02-14 08:08:00,General,Twitter,Evil Exhibited ,12465,950,Text,0.0762133975130365,Tuesday,8
2023-02-14 08:02:00,General,Facebook,Evil Exhibited ,9602,423,Video,0.044053322224536555,Tuesday,8
2023-02-14 08:00:00,General,Instagram,Evil Exhibited ,6584,149,Video,0.022630619684082625,Tuesday,8
2023-02-14 08:00:00,DOTA2,Twitter,Evil Exhibited ,1622,53,Video,0.032675709001233046,Tuesday,8
2023-02-14 08:00:00,General,Twitter,Evil Exhibited ,156442,8682,Video,0.05549660577082881,Tuesday,8
2023-02-14 07:40:00,DOTA2,Twitter,N/A ,538,8,Text,0.01486988847583643,Tuesday,7
2023-02-14 07:18:00,DOTA2,Twitter,N/A ,456,23,Text,0.05043859649122807,Tuesday,7
2023-02-14 06:09:00,DOTA2,Twitter,N/A ,1077,41,Photo,0.03806870937790158,Tuesday,6
2023-02-13 17:49:00,General,Twitter,Evil Exhibited ,2482,27,Text,0.010878323932312651,Monday,17
2023-02-13 17:33:00,General,Twitter,Evil Exhibited ,43380,3585,Video,0.0826417704011065,Monday,17
2023-02-13 15:38:00,General,Instagram,Evil Exhibited ,3225,0,Video,0.0,Monday,15
2023-02-13 15:30:00,General,Instagram,Evil Exhibited ,28392,681,Photo,0.023985629754860523,Monday,15
2023-02-13 15:30:00,General,Twitter,Evil Exhibited ,20118,277,Photo,0.013768764290684958,Monday,15
2023-02-13 15:30:00,General,Facebook,Evil Exhibited ,24894,1097,Photo,0.044066843416084196,Monday,15
2023-02-13 15:08:00,Valorant,YouTube,N/A ,961,46,Video,0.047866805411030174,Monday,15
2023-02-13 15:00:00,General,Instagram,Community Engagement ,10524,132,Video,0.012542759407069556,Monday,15
2023-02-13 15:00:00,General,TikTok,Community Engagement ,1432,69,Video,0.04818435754189944,Monday,15
2023-02-13 14:33:00,General,Twitter,Community Engagement ,13822,76,Photo,0.0054984806829691795,Monday,14
2023-02-13 13:07:00,General,Twitter,Community Engagement ,12837,54,Photo,0.0042065903248422526,Monday,13
2023-02-13 12:49:00,ContentCreators,YouTube,N/A ,488,18,Video,0.036885245901639344,Monday,12
2023-02-13 12:49:00,ContentCreators,YouTube,N/A ,1741,45,Video,0.025847214244686962,Monday,12
2023-02-13 12:49:00,ContentCreators,YouTube,N/A ,1991,79,Video,0.03967855349070819,Monday,12
2023-02-13 11:55:00,General,Twitter,Community Engagement ,247,3,Photo,0.012145748987854251,Monday,11
2023-02-13 11:26:00,DOTA2,Twitter,N/A ,1062,32,Text,0.030131826741996232,Monday,11
2023-02-13 11:24:00,DOTA2,Twitter,N/A ,510,14,Text,0.027450980392156862,Monday,11
2023-02-13 10:46:00,DOTA2,Twitter,N/A ,26,1,Text,0.038461538461538464,Monday,10
2023-02-13 10:31:00,General,Twitter,Evil Exhibited ,22533,569,Photo,0.025251852838059734,Monday,10
2023-02-13 09:30:00,General,Twitter,Evil Exhibited ,372,16,Text,0.043010752688172046,Monday,9
